13/4/1985- ||special articles||4374280||On Some Aspects of the Strategy of Growth in India||This paper identifies four major components of the strategy of growth that is taking shape in India under the new regime: (a) district-wise industrialisation; (b) modernisation and technological advancement that is prone to the Ricardo effect; (c) recourse to import as a device for instilling a competitive spirit; and (d) regeneration and optimal use of land resources. It argues the case for a State Public Sector to initiate small and medium scale industries. It suggests the criterion of 'forward-biased labour-intensity' to counter the Ricardo effect. It pleads for removal of barriers to the growth of small-scale entrepreneurs. Some 60 million hectares of land, equivalent to one-fifth of the total territory, or two-fifths of the net cropped area, is under pastures, culturable waste, fallow, and the like. Bulk of this land can be developed, within the limits of available technology, into farms or forests. Part of it may be mobilised to settle landless labourers. This paper gives a simple computable criterion for land allocation, under conditions of external economies of forests or similar ecological factors.||Ranjit Sau
13/7/1985- ||from our correspondents||4374585||US-Japan Trade Relations||-------------------------------------||David L. Schulze
19/1/1985- ||------||4373981||Companies: Improved Performance||-------------------------------------||Hansavivek
08/6/1985- ||------||4374481||Political Parties' Failure||-------------------------------------||
13/4/1985- ||------||4374258||Agitationists Unappeased||-------------------------------------||
14/12/1985- ||business||4375102||Industry Has Its Way||-------------------------------------||
23/2/1985- ||from our correspondents||4374100||Jettisoning Indigenous Technology||-------------------------------------||Bernard D'Mello
07/12/1985- ||------||4375069||Twisting Peru's Arm||-------------------------------------||
09/2/1985- ||international affairs||4374049||Oxford Dons Make a Point||-------------------------------------||G. P. D.
1/11/1985- ||foreign technology suppliers' view of indian industry||4375021||Technological Dynamism and Technological Content of Collaboration: Are Indian Firms Missing Opportunities?||Concern for reducing the foreign exchange outflows associated with technology imports has had a constant and pervasive influence on the principles and administration of Indian technology policy. More recently, debates about technology import policy have focused on the role of technical collaborations in the technological development of industry. This paper examines the extent to which Indo-British collaboration agreements have contributed to the technological capacities of Indian firms. Several factors have had an influence on the technological content of the agreements. In some infrequent cases the gap between the planned content of the knowledge flows and the potential content was because the Indian firms had already developed substantial technological capacities and 'required' only discrete elements of new knowledge. In others, the technology supplier was unwilling to provide more technical knowledge. In some cases, the technology importers saw no point in developing their technological capacities beyond the level necessary to support basic production objectives. Another reason was government restrictions on royalty rates and duration of agreements. The limited technological dynamism of many Indian technology importing firms is partly a consequence of these prevalent patterns.||Don Scott-Kemmis,Martin Bell
13/7/1985- ||special articles||4374587||The Communalising of Punjab, 1980-1985||Any attempt to comprehend the problem of contemporary Punjab should begin by first accepting the reality that a new minority consciousness has emerged. In which case neither the ethnicised history of a community, such as the Sikhs, nor the mere existence of a communal party like the Akali Dal, can explain, singly or jointly, the specificity of this new phenomenon. It is for anthropology and sociology to plumb the depths of this problem but only after the practitioners of these disciplines too realise the uniqueness of the event. For so many years these disciplines had only primitive communal givens to contend with and write about. This gave rise to the belief that communal mobilisations only occurred between certain culturally pre-ordained groups. It was as if every dyad of proven communalism was a pair bound by a very special and inherent tie of antagonism, such as between the Hindus and Muslims or between scheduled castes and upper castes. Punjab over the last six years should have changed all that. It has demonstrated that communalism does not require that its passions be always traceable to hoary traditions in order to raise dust and settle it down with blood. The communalising of Punjab over the last six years provides the only active historical base for the comprehension of the problem.||Dipankar Gupta
05/1/1985- ||special articles||4373936||Commerce, Conquest and the Colonial City: Role of Locational Factors in Rise of Bombay||The rise of Bombay as the 'urbs prima in Indis' has been attributed to its natural location which facilitated both commerce and conquest. The author, however, contends that Bombay's centrality is the result rather than the cause of its commercial and political success. The rise of Bombay in fact illustrates two distinctive features of colonial rule: the primacy of the colonial port city and the substitution of the indigenous urban network by a new colonial urban hierarchy headed by the major colonial port city.||Meera Kosambi
